Customer_ID,Age,Gender,Region,Product_Category,Purchase_Amount_USD,Purchase_Date,Campaign,Satisfaction_Score,Returns
1288,26,Female,Americas,Electronics,74.81,2025-09-15,A,2,0
1289,27,Male,Europe,Clothing,17.72,2025-01-19,A,5,1
1290,24,Female,Americas,Clothing,58.32,2025-02-20,A,5,1
1291,66,Female,Africa,Electronics,71.38,2025-03-24,B,3,1
1292,55,Other,Africa,Clothing,87.86,2025-06-08,A,4,1
1293,25,Male,Asia,Toys,46.66,2024-12-24,A,5,0
1294,44,Female,Asia,Toys,116.95,2025-08-24,B,4,1
1295,32,Male,Americas,Toys,124.9,2025-10-17,B,5,0
1296,46,Female,Americas,Home,30.35,2025-09-03,B,1,0
1297,46,Female,Africa,Toys,36.85,2025-01-30,A,5,0
1298,66,Male,Africa,Clothing,61.95,2025-03-12,C,1,0
1299,58,Female,Europe,Clothing,127.2,2025-10-14,A,5,0
1300,22,Female,Asia,Electronics,120.36,2025-11-02,A,4,0
1301,56,Male,Africa,Electronics,120.26,2025-08-07,C,3,1
1302,20,Male,Europe,Clothing,67.55,2025-03-21,B,5,0
1303,25,Male,Asia,Clothing,33.43,2025-06-05,C,4,0
1304,67,Male,Europe,Home,93.67,2025-01-28,C,3,1
1305,52,Female,Asia,Clothing,28.52,2024-12-27,A,4,0
1306,58,Male,Asia,Clothing,45.61,2025-05-27,B,5,0
1307,43,Male,Americas,Electronics,20.41,2025-06-05,C,3,0
1308,38,Female,Americas,Toys,119.98,2025-07-11,C,2,0
1309,30,Female,Europe,Home,147.93,2025-02-11,B,4,0
1310,18,Male,Africa,Clothing,85.1,2025-03-24,C,5,0
1311,22,Male,Asia,Clothing,145.86,2025-04-17,B,1,0
1312,18,Male,Europe,Electronics,124.63,2025-09-15,B,1,0
1313,29,Female,Asia,Toys,11.17,2025-11-08,A,2,0
1314,50,Other,Europe,Home,65.68,2025-01-14,A,4,0
1315,61,Other,Europe,Toys,45.52,2025-03-21,C,5,0
1316,48,Female,Asia,Electronics,39.05,2025-09-15,A,1,0
1317,59,Other,Africa,Electronics,76.45,2025-06-02,A,2,0
1318,52,Male,Africa,Clothing,108.89,2024-12-27,B,3,0
1319,41,Female,Asia,Toys,75.18,2025-05-28,B,1,0
1320,18,Male,Europe,Clothing,105.15,2025-07-10,B,5,0
1321,68,Female,Africa,Home,125.39,2025-09-27,A,1,0
1322,31,Female,Asia,Toys,114.97,2025-05-05,A,4,0
1323,50,Female,Africa,Clothing,38.87,2025-02-08,C,5,0
1324,46,Male,Africa,Electronics,64.46,2025-08-03,A,1,0
1325,29,Female,Africa,Clothing,82.55,2024-12-06,B,2,0
1326,56,Female,Asia,Home,59.26,2025-03-04,B,5,1
1327,56,Male,Americas,Home,146.59,2025-11-24,A,2,0
1328,18,Other,Europe,Toys,98.97,2025-08-23,C,3,0
1329,68,Other,Africa,Home,137.36,2025-11-16,A,3,0
1330,29,Male,Africa,Electronics,94.83,2025-10-28,A,4,0
1331,55,Male,Americas,Toys,93.53,2025-11-23,B,4,0
1332,43,Female,Europe,Toys,41.32,2025-05-16,B,5,0
1333,66,Female,Asia,Clothing,79.73,2025-09-15,B,1,0
1334,46,Female,Europe,Electronics,98.32,2025-01-26,C,4,0
1335,31,Male,Asia,Home,120.45,2025-04-15,B,2,0
1336,42,Male,Asia,Clothing,74.63,2025-11-12,A,5,0
1337,67,Female,Africa,Clothing,6.46,2025-08-29,C,5,0
1338,46,Male,Americas,Clothing,105.01,2025-10-18,B,1,0
1339,24,Female,Europe,Clothing,7.24,2025-07-24,A,4,0
1340,61,Female,Africa,Electronics,154.88,2025-06-07,C,4,1
1341,19,Male,Africa,Home,22.03,2025-10-12,C,5,0
1342,33,Male,Africa,Home,5.0,2024-12-09,B,5,0
1343,33,Female,Europe,Electronics,13.39,2025-07-31,B,5,1
1344,30,Male,Asia,Toys,142.01,2025-04-20,C,4,0
1345,53,Male,Europe,Toys,5.0,2025-02-04,A,5,1
1346,31,Male,Africa,Clothing,75.71,2025-01-02,A,3,0
1347,24,Female,Asia,Toys,75.17,2025-01-04,C,4,1
1348,59,Male,Asia,Toys,10.32,2025-06-20,A,1,0
1349,59,Male,Americas,Home,35.81,2025-01-12,C,5,1
1350,66,Male,Europe,Home,93.27,2025-03-29,B,1,1
1351,39,Female,Americas,Toys,27.49,2024-12-31,B,1,0
1352,26,Female,Asia,Toys,19.1,2025-03-09,B,4,0
1353,40,Male,Europe,Electronics,89.39,2024-12-09,C,4,1
1354,56,Male,Americas,Electronics,65.47,2025-08-30,C,1,0
1355,36,Female,Europe,Home,106.86,2025-07-13,A,2,0
1356,42,Other,Europe,Electronics,131.55,2025-08-31,C,4,0
1357,35,Female,Africa,Home,86.41,2025-03-22,B,4,0
1358,21,Male,Asia,Home,118.71,2025-11-03,B,5,1
1359,55,Male,Europe,Toys,5.0,2025-11-05,B,2,0
1360,58,Female,Africa,Home,95.4,2025-10-31,A,4,0
1361,28,Female,Africa,Home,83.66,2025-11-16,C,3,0
1362,44,Other,Americas,Toys,97.5,2025-10-23,B,4,0
1363,64,Female,Americas,Toys,52.82,2025-08-20,C,4,0
1364,56,Other,Asia,Electronics,98.87,2025-11-13,B,1,0
1365,38,Male,Americas,Clothing,71.72,2025-01-21,A,5,1
1366,52,Male,Asia,Electronics,37.77,2025-10-27,B,1,0
1367,18,Female,Asia,Home,51.04,2025-08-21,C,5,0
1368,50,Male,Africa,Home,24.97,2025-03-10,A,1,1
1369,60,Male,Africa,Clothing,78.78,2025-10-05,A,1,0
1370,52,Female,Americas,Home,122.82,2025-06-01,C,3,0
1371,45,Female,Europe,Clothing,50.86,2025-03-20,B,2,0
1372,39,Male,Asia,Electronics,60.97,2025-09-08,A,5,1
1373,52,Female,Europe,Clothing,65.85,2025-06-07,C,3,0
1374,49,Other,Africa,Home,69.46,2025-05-06,A,1,0
1375,66,Female,Europe,Home,125.16,2025-11-24,B,4,0
1376,67,Male,Europe,Electronics,72.66,2025-08-01,A,1,0
1377,63,Male,Americas,Toys,66.93,2025-01-05,B,3,1
1378,66,Male,Africa,Electronics,112.27,2025-01-16,C,2,0
1379,54,Male,Americas,Clothing,62.63,2025-06-24,C,2,0
1380,35,Female,Asia,Clothing,147.9,2025-11-12,B,5,0
1381,34,Male,Asia,Home,79.9,2025-03-13,A,2,0
1382,34,Male,Africa,Toys,59.88,2025-07-17,A,2,1
1383,19,Male,Europe,Electronics,49.65,2025-10-02,B,1,0
1384,55,Female,Europe,Electronics,71.63,2025-08-21,C,3,0
1385,29,Male,Europe,Electronics,124.61,2024-12-05,B,4,1
1386,40,Female,Americas,Home,102.32,2025-11-23,A,5,0
1387,25,Male,Europe,Clothing,137.45,2025-03-30,A,3,0
1388,59,Female,Asia,Clothing,63.5,2025-11-20,B,5,0
1389,35,Male,Americas,Electronics,98.97,2025-02-07,C,2,1
1390,19,Female,Americas,Toys,182.02,2025-05-17,B,1,1
1391,28,Female,Americas,Home,90.93,2024-12-07,C,1,0
1392,55,Male,Africa,Electronics,42.26,2025-10-02,B,3,0
1393,27,Male,Africa,Toys,92.87,2024-12-19,C,5,1
1394,22,Other,Africa,Home,34.01,2025-11-14,A,1,0
1395,18,Male,Europe,Clothing,48.67,2025-06-09,B,1,0
1396,69,Female,Africa,Clothing,48.05,2025-09-15,B,5,0
1397,39,Female,Europe,Clothing,5.0,2025-10-05,B,2,0
1398,59,Other,Europe,Toys,100.25,2025-09-23,C,1,1
1399,67,Other,Americas,Electronics,55.23,2024-12-24,B,4,0
1400,51,Male,Africa,Clothing,43.5,2025-06-14,C,3,1
1401,32,Female,Americas,Clothing,90.85,2025-07-30,A,3,0
1402,65,Female,Americas,Toys,106.85,2025-07-29,C,2,0
1403,52,Female,Europe,Toys,32.43,2025-07-24,B,2,1
1404,64,Male,Africa,Home,97.66,2025-01-11,A,4,0
1405,47,Other,Europe,Clothing,16.34,2025-07-09,C,2,0
1406,44,Female,Americas,Electronics,123.73,2025-01-15,C,5,0
1407,32,Male,Africa,Home,68.35,2025-10-04,A,3,0
1408,30,Male,Americas,Clothing,5.0,2025-05-09,B,1,0
1409,54,Female,Americas,Electronics,5.0,2025-09-20,C,5,0
1410,41,Male,Americas,Toys,125.05,2025-03-20,A,2,0
1411,55,Male,Americas,Electronics,73.03,2025-09-01,A,3,0
1412,42,Male,Americas,Electronics,118.1,2024-12-20,C,1,0
1413,63,Female,Americas,Clothing,45.13,2025-11-16,C,3,0
1414,26,Female,Asia,Clothing,120.16,2025-02-28,A,4,1
1415,23,Male,Asia,Toys,63.03,2025-04-03,A,2,0
1416,68,Male,Africa,Electronics,158.14,2025-01-12,B,3,0
1417,39,Male,Europe,Electronics,45.04,2025-07-15,A,1,0
1418,41,Female,Africa,Toys,41.52,2025-11-16,C,1,0
1419,53,Female,Asia,Toys,65.31,2025-03-21,C,1,0
1420,65,Other,Americas,Toys,92.18,2025-01-18,A,5,1
1421,28,Male,Asia,Clothing,50.21,2025-07-13,B,1,0
1422,44,Female,Africa,Home,56.95,2025-05-03,A,4,0
1423,66,Female,Asia,Electronics,19.08,2025-01-29,B,3,0
1424,32,Male,Americas,Home,43.15,2025-08-04,B,1,0
1425,65,Female,Asia,Electronics,64.66,2025-11-15,C,3,0
1426,24,Female,Africa,Home,38.9,2025-08-10,A,2,1
1427,49,Other,Europe,Toys,64.46,2025-01-25,C,1,0
1428,54,Male,Americas,Home,133.02,2025-05-29,B,2,0
1429,61,Male,Africa,Toys,58.23,2025-06-01,A,4,0
1430,55,Other,Americas,Clothing,115.89,2025-07-16,A,5,0
1431,32,Female,Europe,Toys,111.78,2025-09-02,B,3,0
1432,36,Male,Asia,Toys,70.25,2025-06-10,B,5,0
1433,57,Female,Africa,Clothing,127.51,2025-08-30,C,1,1
1434,53,Male,Americas,Clothing,55.37,2025-08-22,A,3,0
1435,25,Male,Asia,Toys,109.93,2025-03-22,C,1,0
1436,40,Female,Asia,Electronics,85.47,2025-08-12,B,4,0
1437,51,Female,Europe,Electronics,5.0,2025-11-25,C,3,0
1438,57,Male,Americas,Toys,86.55,2025-11-16,A,5,0
1439,19,Other,Asia,Electronics,32.19,2025-01-15,B,5,1
1440,53,Male,Africa,Toys,51.2,2025-05-16,C,1,0
1441,21,Female,Asia,Home,83.47,2025-01-28,C,4,0
1442,23,Male,Africa,Electronics,150.1,2025-11-07,A,4,1
1443,23,Male,Europe,Electronics,79.82,2025-08-05,B,4,0
1444,42,Female,Europe,Home,124.88,2025-01-31,C,4,0
1445,50,Female,Africa,Toys,95.55,2025-07-11,B,2,0
1446,49,Male,Europe,Clothing,5.0,2025-05-30,C,1,0
1447,54,Male,Americas,Electronics,65.17,2025-06-24,C,4,0
1448,59,Female,Africa,Clothing,142.77,2025-02-14,A,5,1
1449,39,Other,Asia,Toys,129.77,2025-02-24,A,4,0
1450,18,Female,Asia,Toys,147.15,2025-08-23,C,3,2
1451,61,Female,Europe,Toys,85.44,2025-01-25,A,4,0
1452,45,Male,Americas,Electronics,65.06,2025-07-25,A,4,0
1453,42,Other,Europe,Toys,45.48,2025-02-07,C,4,1
1454,55,Male,Americas,Clothing,90.37,2025-10-19,B,4,0
1455,40,Female,Asia,Home,91.97,2025-06-14,C,1,1
1456,29,Female,Africa,Toys,103.93,2025-04-30,B,5,0
1457,69,Female,Americas,Electronics,119.66,2025-07-20,A,3,0
1458,24,Other,Europe,Home,83.74,2025-02-10,C,5,0
1459,43,Male,Europe,Toys,138.59,2025-07-05,C,3,0
1460,41,Other,Americas,Electronics,78.51,2025-06-05,C,3,0
1461,42,Female,Europe,Electronics,76.83,2025-08-30,C,2,1
1462,55,Male,Asia,Clothing,60.59,2025-07-07,C,2,0
1463,32,Female,Africa,Home,95.46,2024-12-02,A,5,0
1464,68,Female,Asia,Toys,64.19,2025-10-07,C,3,0
1465,46,Other,Asia,Clothing,74.8,2025-01-22,B,3,0
1466,54,Male,Africa,Home,95.12,2025-10-08,C,5,0
1467,65,Female,Africa,Toys,80.16,2025-08-01,B,4,0
1468,40,Other,Asia,Toys,69.86,2024-12-04,A,4,0
1469,50,Male,Europe,Clothing,103.07,2025-07-08,A,2,0
1470,32,Male,Africa,Electronics,60.31,2025-01-31,C,3,0
1471,64,Male,Africa,Clothing,108.86,2024-12-18,B,3,0
1472,58,Female,Americas,Clothing,38.2,2025-04-11,B,4,0
1473,28,Other,Americas,Clothing,89.98,2025-07-16,B,4,0
1474,30,Female,Americas,Toys,5.0,2024-12-26,B,2,1
1475,41,Male,Americas,Toys,81.62,2025-01-04,A,3,0
1476,27,Male,Americas,Electronics,60.47,2025-01-11,A,3,0
1477,25,Male,Asia,Clothing,74.59,2025-08-04,A,2,1
1478,29,Male,Asia,Home,78.81,2025-02-19,A,2,0
1479,52,Male,Asia,Toys,148.58,2025-04-14,C,4,0
1480,64,Female,Americas,Electronics,61.42,2025-04-11,A,5,0
1481,22,Male,Asia,Electronics,62.4,2025-11-09,A,4,0
1482,41,Male,Europe,Toys,109.32,2025-06-11,C,3,0
1483,21,Male,Americas,Home,5.0,2025-08-21,B,5,0
1484,62,Female,Asia,Toys,100.2,2025-11-11,A,1,0
1485,62,Female,Africa,Electronics,62.01,2025-07-03,A,3,0
1486,66,Female,Africa,Electronics,96.1,2025-03-12,C,3,0
1487,66,Female,Asia,Home,113.32,2025-04-16,B,3,0
1488,53,Female,Americas,Home,137.89,2025-01-17,C,4,0
1489,30,Male,Africa,Home,123.45,2025-05-29,B,2,1
1490,36,Female,Asia,Clothing,99.96,2025-09-07,A,3,0
1491,26,Male,Africa,Electronics,50.54,2025-04-10,B,1,0
1492,29,Male,Africa,Toys,152.25,2025-07-26,C,4,0
1493,51,Male,Europe,Home,70.3,2025-04-03,C,4,0
1494,38,Other,Europe,Toys,165.71,2025-02-11,C,3,0
1495,65,Female,Americas,Toys,79.97,2025-10-28,A,4,0
1496,59,Female,Europe,Clothing,5.0,2025-05-05,A,5,0
1497,26,Male,Europe,Toys,12.17,2025-07-31,C,1,1
1498,26,Male,Europe,Toys,26.92,2025-03-02,B,4,0
1499,33,Male,Africa,Home,154.83,2025-07-10,A,3,0
1500,18,Male,Europe,Clothing,91.13,2025-05-03,B,1,0
1501,57,Female,Europe,Home,113.0,2025-07-11,B,1,1
1502,21,Male,Americas,Clothing,90.91,2025-11-07,B,1,0
1503,31,Female,Europe,Home,98.94,2025-03-27,A,2,0
1504,22,Female,Africa,Electronics,5.0,2025-07-02,B,1,0
1505,57,Female,Europe,Toys,91.4,2025-10-03,C,2,1
1506,24,Male,Asia,Clothing,135.42,2025-01-19,B,3,0
1507,54,Female,Asia,Clothing,102.47,2025-05-19,B,5,0
1508,27,Male,Africa,Toys,70.19,2025-03-11,B,4,0
1509,43,Female,Asia,Home,41.9,2025-09-22,A,1,1
1510,49,Male,Africa,Toys,61.82,2025-06-13,A,3,0
1511,32,Male,Americas,Clothing,133.17,2025-10-14,B,1,0
1512,57,Male,Americas,Toys,132.51,2025-05-13,A,3,0
1513,46,Female,Africa,Clothing,23.54,2024-12-27,B,2,0
1514,36,Female,Europe,Toys,5.0,2025-11-24,A,3,0
1515,53,Female,Africa,Toys,75.81,2025-04-06,C,3,0
1516,48,Male,Africa,Electronics,53.75,2025-04-16,A,4,0
1517,43,Male,Americas,Clothing,40.88,2025-03-25,A,5,0
1518,53,Male,Europe,Toys,130.58,2025-06-03,B,4,0
1519,52,Female,Europe,Home,33.97,2024-12-23,A,4,0
1520,44,Female,Europe,Home,23.21,2025-06-20,A,3,0
1521,22,Female,Asia,Home,12.56,2025-02-14,C,1,0
1522,35,Female,Africa,Toys,5.0,2025-04-10,C,3,0
1523,36,Female,Asia,Electronics,15.35,2025-10-17,C,2,0
1524,53,Male,Africa,Toys,118.15,2025-03-15,C,4,0
1525,59,Male,Europe,Electronics,22.26,2025-02-20,A,1,2
1526,22,Female,Africa,Electronics,90.53,2025-08-09,C,5,0
1527,41,Female,Americas,Electronics,86.46,2025-03-15,A,2,1
1528,66,Female,Africa,Electronics,117.84,2025-07-20,A,4,1
1529,44,Female,Africa,Electronics,88.87,2025-06-20,B,3,0
1530,26,Male,Asia,Home,91.73,2025-08-22,C,4,0
1531,27,Female,Europe,Electronics,104.56,2025-06-23,A,1,0
1532,42,Male,Europe,Toys,55.95,2025-06-09,A,4,1
1533,57,Male,Europe,Home,113.55,2025-07-21,A,4,1
1534,58,Male,Europe,Clothing,80.28,2025-02-21,A,1,0
1535,40,Female,Europe,Clothing,84.12,2025-06-13,C,3,0
1536,68,Female,Africa,Electronics,93.07,2025-08-17,C,5,0
1537,24,Female,Americas,Electronics,88.96,2025-10-29,B,2,0
1538,30,Male,Americas,Toys,76.81,2025-11-18,A,2,0
1539,58,Female,Europe,Electronics,49.39,2025-11-04,B,4,0
1540,26,Other,Asia,Electronics,89.93,2025-07-27,B,5,0
1541,58,Female,Americas,Home,5.0,2025-10-04,B,4,0
1542,63,Female,Americas,Electronics,60.56,2025-01-15,C,1,0
1543,53,Female,Africa,Home,72.67,2025-01-12,B,2,0
1544,47,Male,Americas,Home,5.0,2025-07-28,B,5,0
1545,27,Female,Africa,Home,45.28,2024-12-31,B,1,0
1546,58,Male,Europe,Electronics,78.31,2025-03-21,A,3,0
1547,35,Other,Americas,Home,8.1,2025-11-09,B,5,0
1548,52,Female,Americas,Electronics,100.74,2025-10-19,A,3,0
1549,69,Other,Americas,Home,37.81,2025-02-26,B,4,0
1550,48,Male,Europe,Clothing,67.8,2025-04-22,B,3,0
1551,46,Female,Europe,Electronics,41.96,2025-11-23,C,4,1
1552,24,Female,Americas,Toys,96.69,2025-05-27,B,1,2
1553,32,Female,Africa,Electronics,67.58,2024-12-15,C,3,1
1554,27,Male,Africa,Electronics,25.09,2025-06-03,C,2,0
1555,66,Female,Asia,Electronics,80.52,2025-03-15,A,4,0
1556,43,Male,Asia,Clothing,75.42,2025-01-24,C,4,0
1557,41,Male,Asia,Home,82.64,2025-06-19,B,5,0
1558,42,Male,Asia,Home,113.97,2025-06-20,A,2,0
1559,44,Male,Asia,Electronics,62.85,2025-03-21,C,4,0
1560,21,Female,Asia,Home,74.91,2025-01-27,A,4,0
1561,42,Female,Americas,Electronics,130.01,2025-09-22,C,1,1
1562,60,Male,Africa,Toys,68.33,2025-03-05,B,2,0
1563,55,Male,Asia,Electronics,29.04,2025-09-15,A,4,0
1564,34,Other,Americas,Home,107.76,2025-11-29,C,2,0
1565,36,Male,Americas,Toys,107.89,2025-02-14,B,3,0
1566,29,Male,Europe,Toys,112.04,2024-12-01,C,4,0
1567,19,Female,Americas,Clothing,104.36,2025-07-19,A,5,0
1568,69,Male,Africa,Clothing,90.43,2024-12-22,B,1,0
1569,61,Male,Americas,Electronics,93.91,2025-11-25,A,3,0
1570,49,Male,Africa,Electronics,78.36,2024-12-08,C,3,0
1571,23,Male,Europe,Electronics,36.88,2025-08-21,B,4,0
1572,32,Male,Americas,Home,111.84,2025-10-01,C,2,0
1573,21,Male,Americas,Clothing,130.94,2025-11-21,B,4,0
1574,27,Male,Asia,Clothing,66.32,2025-03-16,C,3,0
1575,38,Male,Americas,Home,88.76,2025-02-06,B,1,0
1576,26,Male,Africa,Electronics,90.43,2025-02-19,A,3,1
1577,20,Male,Asia,Home,75.06,2025-10-13,B,1,0
1578,58,Female,Africa,Home,12.27,2024-12-12,C,1,0
1579,47,Male,Europe,Electronics,40.21,2024-12-15,C,4,1
1580,41,Female,Africa,Electronics,82.44,2025-04-01,A,4,0
1581,65,Male,Americas,Electronics,105.6,2025-05-19,A,3,0
1582,46,Female,Europe,Toys,145.99,2025-02-05,C,2,0
1583,35,Male,Americas,Toys,10.36,2025-09-18,B,5,0
1584,26,Other,Europe,Toys,94.2,2025-02-04,B,2,0
1585,62,Male,Europe,Electronics,6.53,2025-08-24,A,2,0
1586,58,Other,Africa,Electronics,90.27,2025-05-20,C,5,0
1587,40,Other,Europe,Clothing,93.15,2025-06-14,C,4,0
1588,38,Male,Americas,Electronics,104.88,2025-10-25,A,4,1
1589,20,Male,Europe,Toys,71.47,2025-08-08,C,5,0
1590,59,Female,Europe,Electronics,178.44,2025-06-19,A,4,0
1591,33,Male,Asia,Clothing,102.74,2025-08-21,C,5,0
1592,29,Male,Americas,Toys,96.87,2025-06-28,A,1,1
1593,51,Other,Asia,Electronics,75.58,2025-04-07,B,1,0
1594,42,Male,Asia,Clothing,150.86,2025-08-27,A,4,0
1595,38,Male,Africa,Home,127.94,2025-05-31,A,1,0
1596,44,Female,Asia,Toys,71.96,2025-11-07,A,1,0
1597,49,Male,Americas,Home,145.81,2025-08-06,B,2,0
1598,20,Female,Asia,Clothing,107.75,2025-09-05,B,1,0
1599,58,Female,Africa,Home,49.8,2025-06-16,A,2,0
1600,58,Female,Asia,Clothing,31.77,2025-06-26,A,5,0
1601,21,Male,Africa,Home,112.87,2025-10-07,A,1,0
1602,36,Female,Africa,Clothing,22.26,2025-10-04,C,4,1
1603,36,Female,Asia,Electronics,85.42,2024-12-09,C,2,0
1604,53,Female,Americas,Clothing,147.84,2025-06-21,A,3,0
1605,69,Male,Europe,Clothing,39.75,2025-10-18,B,2,0
1606,51,Male,Africa,Home,100.95,2025-02-25,C,1,0
1607,31,Male,Asia,Home,73.67,2025-01-23,B,2,0
1608,20,Other,Americas,Toys,98.59,2024-12-26,C,1,0
1609,60,Male,Europe,Home,86.73,2025-01-23,A,5,0
1610,53,Female,Asia,Clothing,45.36,2025-09-18,A,5,0
1611,65,Female,Asia,Clothing,59.34,2025-10-26,C,3,0
1612,56,Female,Americas,Electronics,47.29,2025-03-15,A,1,0
1613,52,Female,Asia,Toys,28.63,2025-02-12,C,2,0
1614,58,Male,Americas,Clothing,66.12,2025-11-30,A,1,0
1615,32,Male,Asia,Toys,5.0,2025-08-24,B,1,0
1616,64,Female,Asia,Toys,99.64,2025-11-17,C,4,0
1617,18,Male,Americas,Home,151.48,2025-07-29,A,3,0
1618,24,Female,Europe,Home,74.86,2024-12-30,A,5,1
1619,67,Female,Africa,Electronics,120.35,2025-04-18,C,2,0
1620,59,Female,Americas,Electronics,30.36,2025-08-14,B,4,0
1621,65,Male,Americas,Clothing,86.17,2025-11-29,C,1,1
1622,55,Female,Europe,Electronics,5.0,2025-03-13,A,1,0
1623,30,Female,Europe,Home,32.95,2025-06-09,B,3,0
1624,56,Female,Europe,Toys,46.98,2025-05-10,C,2,1
1625,57,Male,Americas,Electronics,95.74,2025-11-15,B,5,0
1626,47,Male,Asia,Clothing,34.61,2025-05-03,A,3,0
1627,38,Male,Europe,Toys,5.0,2024-12-12,A,4,0
1628,66,Female,Africa,Toys,5.0,2025-05-12,C,3,0
1629,22,Female,Americas,Clothing,48.41,2025-02-03,A,3,1
1630,49,Male,Africa,Toys,27.74,2025-09-23,B,1,0
1631,37,Female,Asia,Home,190.52,2025-06-05,C,2,0
1632,61,Female,Asia,Electronics,108.8,2024-12-25,B,4,0
1633,45,Male,Americas,Clothing,25.09,2025-09-10,C,5,0
1634,50,Female,Asia,Home,37.29,2025-01-22,B,1,0
1635,64,Other,Asia,Home,51.4,2024-12-29,A,2,1
1636,68,Male,Africa,Clothing,103.47,2025-06-08,A,3,0
1637,37,Female,Americas,Electronics,65.27,2025-02-13,B,4,1
1638,40,Male,Americas,Clothing,84.57,2025-07-01,A,4,1
1639,39,Male,Asia,Electronics,110.99,2024-12-18,C,1,0
1640,39,Male,Europe,Clothing,48.98,2025-04-24,A,2,1
1641,43,Female,Africa,Electronics,55.44,2025-01-24,B,1,1
1642,55,Other,Africa,Home,36.9,2024-12-06,A,5,0
1643,61,Female,Africa,Electronics,68.35,2025-06-14,B,2,0
1644,27,Male,Americas,Electronics,85.4,2025-08-05,B,2,0
1645,47,Female,Asia,Clothing,56.3,2025-03-07,B,1,0
1646,63,Female,Asia,Clothing,46.47,2025-07-10,B,5,0
1647,45,Female,Asia,Electronics,5.0,2025-07-02,A,1,0
1648,38,Male,Africa,Clothing,7.73,2024-12-11,B,3,0
1649,28,Female,Asia,Electronics,110.05,2025-10-16,C,1,2
1650,46,Female,Asia,Electronics,54.35,2025-10-04,A,4,0
1651,29,Male,Americas,Clothing,66.02,2025-11-05,B,3,0
1652,48,Male,Americas,Clothing,110.2,2024-12-10,B,2,0
1653,31,Female,Americas,Clothing,64.26,2025-06-18,C,2,0
1654,64,Other,Asia,Home,120.18,2025-04-13,C,4,0
1655,18,Male,Asia,Clothing,108.4,2025-04-23,C,2,0
1656,42,Male,Asia,Electronics,82.28,2025-07-09,A,2,0
1657,29,Female,Europe,Home,20.01,2024-12-25,A,4,0
1658,35,Female,Asia,Clothing,69.98,2025-05-29,C,2,0
1659,55,Other,Africa,Toys,111.97,2025-02-26,A,4,0
1660,31,Male,Americas,Clothing,35.43,2025-04-01,A,3,0
1661,31,Male,Americas,Home,73.04,2025-04-22,C,5,0
1662,39,Male,Asia,Electronics,104.71,2025-05-18,C,4,0
1663,41,Female,Americas,Home,80.08,2025-01-07,A,3,0
1664,45,Female,Africa,Electronics,23.88,2025-06-11,C,5,0
1665,54,Male,Europe,Clothing,52.86,2025-03-30,A,5,1
1666,58,Female,Americas,Clothing,57.87,2024-12-12,B,4,0
1667,61,Female,Africa,Toys,84.2,2025-07-08,A,3,2
1668,57,Other,Americas,Electronics,47.8,2024-12-06,A,2,0
1669,26,Female,Europe,Electronics,52.55,2025-04-01,C,1,0
1670,21,Female,Africa,Toys,81.7,2025-10-13,A,4,0
1671,23,Female,Asia,Electronics,67.05,2025-11-11,A,2,0
1672,21,Male,Asia,Clothing,68.38,2025-07-12,B,5,0
1673,59,Female,Asia,Electronics,15.23,2025-11-27,C,2,0
1674,47,Female,Europe,Clothing,118.91,2025-07-15,A,4,0
1675,57,Female,Americas,Toys,111.67,2025-08-10,C,5,0
1676,58,Male,Europe,Home,55.57,2025-10-31,B,1,0
1677,43,Female,Europe,Toys,76.98,2025-07-13,A,2,0
1678,43,Male,Asia,Clothing,162.21,2025-08-13,A,2,0
1679,47,Male,Americas,Electronics,114.66,2025-02-05,C,1,0
1680,67,Female,Asia,Electronics,69.0,2025-03-21,A,1,1
1681,31,Female,Asia,Toys,101.42,2025-01-26,B,3,1
1682,22,Female,Africa,Clothing,67.2,2025-07-03,C,5,0
1683,51,Female,Europe,Electronics,21.65,2025-06-07,C,3,0
1684,41,Male,Africa,Electronics,152.29,2025-02-20,A,2,0
1685,28,Female,Europe,Home,96.5,2025-11-10,C,5,0
1686,47,Female,Americas,Clothing,105.77,2025-03-12,B,3,0
1687,28,Female,Africa,Home,196.29,2024-12-02,B,1,1
1688,36,Female,Europe,Electronics,115.05,2025-05-11,C,5,0
1689,60,Male,Asia,Home,97.68,2025-04-25,B,4,0
1690,68,Female,Europe,Clothing,54.62,2025-06-25,B,2,1
1691,64,Male,Africa,Electronics,42.07,2025-04-10,A,4,0
1692,22,Male,Europe,Electronics,54.15,2025-06-03,B,5,0
1693,51,Male,Americas,Toys,68.06,2025-02-14,C,2,1
1694,44,Male,Americas,Electronics,141.06,2025-06-14,B,4,0
1695,27,Male,Americas,Toys,5.0,2025-07-01,C,1,0
1696,39,Male,Americas,Home,85.89,2024-12-14,B,2,0
1697,41,Other,Africa,Clothing,47.69,2025-03-05,A,2,0
1698,54,Other,Americas,Clothing,115.23,2025-07-22,B,4,0
1699,42,Male,Europe,Home,54.51,2025-04-30,B,4,1
1700,63,Male,Asia,Home,46.92,2025-02-10,C,2,0
1701,32,Male,Americas,Electronics,131.54,2024-12-01,B,5,1
1702,29,Male,Asia,Electronics,85.04,2025-05-01,A,1,0
1703,29,Male,Europe,Clothing,44.02,2025-07-28,B,1,0
1704,36,Other,Africa,Home,34.28,2025-05-27,C,4,0
1705,22,Female,Asia,Clothing,75.64,2025-11-12,B,4,0
